Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_05_59_833.jpg;0;1;0;1.026412;103.903;80.50083;1.212292;259.5498;-0.0004145599
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_05_59_891.jpg;0;1;0;1.076865;103.891;80.43731;1.22064;259.5125;-0.0007781843
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_05_59_943.jpg;0;1;0;1.108662;103.8784;80.37095;1.224225;259.5059;-0.0008577314
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_008.jpg;0;1;0;1.153823;103.8654;80.30208;1.222596;259.4792;-0.0006149703
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_057.jpg;0;1;0;1.198456;103.8564;80.25459;1.227133;259.4609;-0.0007457821
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_107.jpg;0;1;0;1.227713;103.8424;80.18103;1.233389;259.4302;-0.0006713551
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_157.jpg;0;1;0;1.276772;103.8328;80.13055;1.232636;259.4224;-0.0009322163
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_207.jpg;0;1;0;1.310704;103.8179;80.05235;1.236029;259.3957;-0.0008656744
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_258.jpg;0;1;0;1.357717;103.8077;79.99864;1.239579;259.378;-0.0008211088
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_310.jpg;0;1;0;1.38738;103.7918;79.91583;1.241992;259.3599;-0.0008748298
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_377.jpg;0;1;0;1.450645;103.7754;79.83022;1.246401;259.3459;-0.0009390662
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_443.jpg;0;1;0;1.497687;103.7526;79.71178;1.250956;259.3273;-0.0009137556
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_494.jpg;0;1;0;1.545118;103.7409;79.6507;1.25607;259.3203;-0.0009681586
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_551.jpg;0;1;0;1.591728;103.7228;79.55687;1.258447;259.3099;-0.0009902293
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_608.jpg;0;1;0;1.637212;103.7042;79.46024;1.263517;259.2974;-0.0009897243
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_660.jpg;0;1;0;1.668;103.6915;79.39435;1.266013;259.29;-0.0009741267
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_726.jpg;0;1;0;1.714793;103.6653;79.25891;1.272766;259.2763;-0.001034308
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_781.jpg;0;1;0;1.775956;103.6518;79.18944;1.2732;259.2686;-0.001021659
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_839.jpg;0;1;0;1.80558;103.6312;79.08292;1.277865;259.2573;-0.001041369
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_910.jpg;0;1;0;1.851054;103.6028;78.93675;1.283532;259.2438;-0.001071621
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_00_977.jpg;0;1;0;1.912203;103.5809;78.82402;1.287249;259.2325;-0.001094921
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_044.jpg;0;1;0;1.957328;103.5509;78.66953;1.295264;259.2175;-0.001136556
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_111.jpg;0;1;0;2.002333;103.5278;78.55064;1.296761;259.2056;-0.001125482
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_178.jpg;0;1;0;2.061987;103.5041;78.42903;1.303743;259.1937;-0.001175978
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_244.jpg;0;1;0;2.106648;103.4717;78.26295;1.305553;259.1806;-0.001188494
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_311.jpg;0;1;0;2.15116;103.4467;78.13531;1.308291;259.1678;-0.001188496
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_366.jpg;0;1;0;2.209891;103.4212;78.00504;1.312823;259.1581;-0.001213144
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_425.jpg;0;1;0;2.254076;103.3952;77.87219;1.316446;259.1455;-0.001232854
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_483.jpg;0;1;0;2.297316;103.3687;77.73682;1.31725;259.1347;-0.001216776
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_531.jpg;0.8759851;1;0;2.327201;103.3508;77.6451;1.318757;259.143;-0.001266682
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_594.jpg;3.629303;1;0;2.370234;103.3249;77.50511;1.323132;259.3956;-0.002938952
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_655.jpg;6.48504;1;0;2.411998;103.3011;77.36237;1.317235;259.9843;0.006966766
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_720.jpg;9.211814;1;0;2.453733;103.2807;77.21693;1.294376;260.9459;0.05023148
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_768.jpg;11.65824;1;0;2.493146;103.2644;77.06935;1.22613;262.3064;0.1164968
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_810.jpg;13.26352;1;0;2.506358;103.2565;76.96988;1.153255;263.4251;0.1835752
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_864.jpg;15;1;0;2.544013;103.2496;76.81933;0.9984532;265.3657;0.3174089
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_909.jpg;15;1;0;2.569546;103.248;76.71798;0.8739792;266.7247;0.4262615
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_01_980.jpg;15;1;0;2.620901;103.2499;76.56464;0.658704;268.7859;0.6076749
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_044.jpg;15;1;0;2.659621;103.261;76.35777;0.333946;271.5424;0.885804
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_085.jpg;15;1;0;2.696659;103.2702;76.25346;0.1555078;272.9241;1.032529
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_145.jpg;15;1;0;2.721689;103.288;76.09502;359.9288;274.9286;1.219055
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_212.jpg;13.54638;1;0;2.749557;103.3089;75.93166;359.9145;276.6931;1.247156
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_267.jpg;10.32661;1;0;2.798386;103.3348;75.76382;0.04582214;278.3637;1.166245
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_326.jpg;7.661905;1;0;2.844928;103.3649;75.59595;0.06973069;279.8083;1.039199
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_377.jpg;5.953378;1;0;2.874056;103.3876;75.48283;0.09191901;280.5677;0.9775755
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_444.jpg;3.007363;1;0;2.915651;103.4361;75.2524;0.2070516;281.5567;0.8697528
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_511.jpg;0;1;0;2.955889;103.4729;75.07563;0.3485223;281.8087;0.7557075
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_561.jpg;0;1;0;3.008377;103.4976;74.95609;0.4626806;281.8484;0.6666852
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_612.jpg;0;1;0;3.022378;103.5351;74.77451;0.6513684;281.8544;0.5159738
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_678.jpg;0;1;0;3.075729;103.5732;74.59017;0.8628415;281.8445;0.3571849
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_729.jpg;0;1;0;3.115663;103.6118;74.40325;1.086435;281.821;0.1889032
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_776.jpg;0;1;0;3.141566;103.6376;74.27727;1.237351;281.8002;0.07209118
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_827.jpg;0;1;0;3.181781;103.6781;74.08721;1.429215;281.8079;359.9929
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_878.jpg;0;1;0;3.206575;103.7055;73.96139;1.431688;281.807;-0.005034314
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_945.jpg;0;1;0;3.255885;103.7591;73.70686;1.369781;281.7752;-0.001681187
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_02_995.jpg;0;1;0;3.296946;103.7859;73.57761;1.356471;281.7657;-0.00165481
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_045.jpg;0;1;0;3.3232;103.8262;73.38139;1.359601;281.7514;-0.001417997
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_095.jpg;0;1;0;3.362502;103.8533;73.24902;1.374962;281.7404;-0.001195574
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_145.jpg;0;1;0;3.388675;103.8942;73.04846;1.402981;281.7201;-0.001617265
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_196.jpg;0;1;0;3.428068;103.9217;72.91356;1.414263;281.7094;-0.001686783
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_246.jpg;0;1;0;3.454377;103.9631;72.70959;1.409053;281.6943;-0.001678907
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_312.jpg;0;1;0;3.495054;104.0049;72.50319;1.407107;281.68;-0.001074171
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_362.jpg;0;1;0;3.54738;104.0471;72.2944;1.409244;281.6617;-0.00116179
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_412.jpg;0;1;0;3.560987;104.0755;72.15386;1.413592;281.6495;-0.001191724
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_461.jpg;0;1;0;3.612633;104.104;72.01234;1.415786;281.636;-0.001653104
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_512.jpg;0;1;0;3.625771;104.1472;71.79814;1.417676;281.6191;-0.001555265
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_562.jpg;0;1;0;3.678248;104.1907;71.58163;1.419131;281.6015;-0.001577097
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_612.jpg;0;1;0;3.690595;104.2199;71.43598;1.423314;281.5889;-0.001576806
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_678.jpg;0;1;0;3.742793;104.2641;71.21563;1.426107;281.5703;-0.001584588
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_729.jpg;0;1;0;3.781415;104.3087;70.99303;1.427214;281.5519;-0.001598266
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_780.jpg;0;1;0;3.806985;104.3386;70.84332;1.430594;281.5388;-0.001625224
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_846.jpg;0;1;0;3.844701;104.399;70.54087;1.436778;281.5134;-0.001283212
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_913.jpg;0;1;0;3.883004;104.4447;70.31142;1.439791;281.4927;-0.001676914
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_03_979.jpg;0;1;0;3.934366;104.4907;70.0797;1.443472;281.4739;-0.001188109
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_030.jpg;0;1;0;3.97168;104.5371;69.84576;1.445616;281.4529;-0.001314803
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_097.jpg;0;1;0;4.009942;104.5839;69.6096;1.446918;281.4313;-0.001675999
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_153.jpg;0;1;0;4.035021;104.631;69.37114;1.451324;281.4107;-0.001319023
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_211.jpg;0;1;0;4.085019;104.6785;69.13051;1.453262;281.3881;-0.001691976
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_264.jpg;0;1;0;4.122212;104.7263;68.88756;1.46076;281.3651;-0.001731042
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_313.jpg;0;1;0;4.134118;104.7584;68.72443;1.461619;281.3514;-0.001358556
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_370.jpg;0;1;0;4.171495;104.8068;68.47787;1.465114;281.3294;-0.001259154
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_412.jpg;0;1;0;4.208415;104.8392;68.31226;1.467969;281.3134;-0.001375013
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_464.jpg;0;1;0;4.245907;104.8881;68.06208;1.469065;281.2894;-0.001765571
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_512.jpg;0;1;0;4.257686;104.9209;67.894;1.473731;281.2746;-0.001272116
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_579.jpg;0;1;0;4.307092;104.9703;67.64017;1.47568;281.2493;-0.001803114
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_628.jpg;0;1;0;4.343233;105.0201;67.38414;1.477032;281.2264;-0.001409675
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_689.jpg;0;1;0;4.367941;105.0702;67.12592;1.480553;281.2014;-0.001415215
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_746.jpg;0;1;0;4.404222;105.1205;66.86552;1.485515;281.1757;-0.001435516
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_814.jpg;0;1;0;4.440057;105.1712;66.603;1.48799;281.1506;-0.0013529
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_865.jpg;0;1;0;4.487989;105.2221;66.33836;1.490053;281.1229;-0.001970656
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_914.jpg;0;1;0;4.512721;105.2563;66.16071;1.49159;281.1074;-0.001362364
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_04_964.jpg;0;1;0;4.5482;105.3077;65.89245;1.496013;281.0789;-0.001838548
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_014.jpg;0;1;0;4.560523;105.3421;65.71257;1.488693;281.0561;-0.001327119
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_064.jpg;0;1;0;4.608062;105.3939;65.44083;1.487307;281.0227;-0.001340156
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_114.jpg;0;1;0;4.619792;105.4287;65.2584;1.492509;281.0008;-0.001386025
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_163.jpg;0;1;0;4.666596;105.481;64.98292;1.50493;280.9662;-0.001276538
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_214.jpg;0;0.9432794;0;4.678494;105.5159;64.79836;1.498646;280.9421;-0.001452859
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_281.jpg;0;0.7479028;0;4.719876;105.5685;64.52012;1.486973;280.9078;-0.001328158
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_348.jpg;0.8211541;0.5428252;0;4.739639;105.6386;64.14787;1.443383;280.8925;-0.001546288
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_398.jpg;3.743639;0.3479928;0;4.75107;105.6743;63.9618;1.401156;280.9943;-0.001981587
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_448.jpg;5.308202;0.2436887;0;4.752815;105.7299;63.68393;1.294901;281.4246;0.02914957
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_497.jpg;8.238503;0.04833531;0;4.748487;105.7691;63.49993;1.191308;281.9072;0.09340642
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_548.jpg;8.169213;0;0;4.738846;105.8316;63.22663;0.9778849;282.8921;0.2630245
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_597.jpg;5.249449;0;0;4.723176;105.8748;63.04598;0.8037869;283.5239;0.4009819
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_648.jpg;3.676165;0;0;4.713185;105.9412;62.77688;0.5059544;284.2499;0.6237798
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_715.jpg;0.7232002;0;0;4.697956;106.0089;62.50961;0.1762753;284.6686;0.841204
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_764.jpg;0;0;0;4.67766;106.0768;62.24303;359.8613;284.8099;1.004429
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_815.jpg;0;0;0;4.67236;106.1218;62.06448;359.7239;284.8231;1.039966
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_864.jpg;0;0;0;4.650964;106.1893;61.79488;359.6554;284.7742;0.9649842
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_916.jpg;0;0;0;4.646019;106.2342;61.61375;359.7153;284.7062;0.8207515
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_05_981.jpg;0;0;0;4.617249;106.3031;61.34385;359.8011;284.588;0.6189289
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_06_031.jpg;0;0;0;4.602036;106.3726;61.07577;359.8498;284.548;0.4466551
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_06_081.jpg;0;0;0;4.591883;106.4189;60.89788;359.8635;284.537;0.3370261
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_06_131.jpg;0;0;0;4.576653;106.488;60.63222;359.8585;284.53;0.1799034
C:\Users\Antarctican\Desktop\udacity-robotics\01-search-and-sample-return\RoboND-Rover-Project\my-rover-data\IMG\robocam_2017_06_29_08_06_06_182.jpg;0;0;0;4.566506;106.5339;60.45587;359.8397;284.5281;0.0809958
